	max,0.047123600077229	mean,0.0955425759131972	min,0.4392004597982239	UMAP 0	UMAP 1	Colors	Target
3651	3387	185	4	-0.54573965	4.9627433	black	3651
3652	2921	184	5	3.117193	-3.4207458	black	3652
3653	1500	180	5	3.1110418	-1.3573575	black	3653
3654	1731	183	3	1.2809055	12.392433	black	3654
3655	3381	185	4	0.38124436	4.986883	black	3655
3656	3381	185	4	0.7437801	4.0218177	black	3656
3657	3380	186	4	3.8659487	3.2917564	black	3657
3658	3374	186	4	5.572034	3.9404864	black	3658
3659	3365	179	1	6.000393	10.302086	black	3659
3660	3365	179	1	6.3535614	10.562546	black	3660
3661	3361	188	6	-6.0386343	8.746529	black	3661
3662	182	182	2	13.0953	9.709332	black	3662
3663	3169	180	5	4.5511665	-2.2631125	black	3663
3664	3374	186	4	4.849449	3.2060657	black	3664
3665	2717	186	4	4.1530333	3.8234453	black	3665
3666	3275	184	5	3.8625858	-3.4416802	black	3666
3667	2199	188	6	-4.4280148	9.716686	black	3667
3668	2667	184	5	4.1734595	-5.5801654	black	3668
3669	3311	186	4	3.0302215	7.207159	black	3669
3670	3381	185	4	0.65593195	4.0308	black	3670
3671	2808	183	3	-0.45324677	12.517291	black	3671
3672	2824	179	1	8.75752	9.890709	black	3672
3673	2084	188	6	-4.7672324	8.983706	black	3673
3674	3381	185	4	0.6003459	4.2420735	black	3674
3675	2809	182	2	12.1841135	8.331811	black	3675
3676	3191	179	1	7.0817285	8.470481	black	3676
3677	3361	188	6	-6.262213	9.219577	black	3677
3678	2726	180	5	4.339809	-2.3263977	black	3678
3679	3365	179	1	6.2066884	10.365405	black	3679
3680	3373	179	1	8.590426	9.495586	black	3680
3681	3335	186	4	3.8468866	6.9656034	black	3681
3682	3341	180	5	2.3480105	-2.136639	black	3682
3683	3381	185	4	0.55132985	4.5297875	black	3683
3684	3381	185	4	0.3624377	3.8726087	black	3684
3685	181	186	4	2.7196465	6.3113985	black	3685
3686	3219	184	5	2.4572766	-3.2158258	black	3686
3687	3387	185	4	-0.76281923	5.219687	black	3687
3688	3374	186	4	5.995871	3.2089217	black	3688
3689	359	186	4	3.4683185	3.7939696	black	3689
3690	3374	186	4	4.4597836	2.730438	black	3690
3691	1643	188	6	-5.0907574	9.421225	black	3691
3692	3105	182	2	12.262378	10.30605	black	3692
3693	3361	188	6	-6.161593	8.958982	black	3693
3694	3157	184	5	1.8850857	-3.7715516	black	3694
3695	1574	186	4	2.588786	6.35642	black	3695
3696	3241	187	5	7.5483284	-3.0409214	black	3696
3697	3272	184	5	3.9527848	-4.3554497	black	3697
3698	3361	188	6	-6.230991	9.642481	black	3698
3699	3387	185	4	-0.5905769	4.6767063	black	3699
3700	3363	183	3	-0.27845925	12.765611	black	3700
3701	856	184	5	2.4239028	-4.008724	black	3701
3702	3361	188	6	-4.9184713	9.587223	black	3702
3703	1595	182	2	13.13984	8.1109495	black	3703
3704	3341	180	5	2.0016341	-1.8140383	black	3704
3705	3388	186	4	3.3902075	6.530809	black	3705
3706	3363	183	3	-0.36964035	13.454536	black	3706
3707	3387	185	4	-0.4441673	5.7222724	black	3707
3708	1620	184	5	3.1453147	-4.012028	black	3708
3709	2453	188	6	-5.391235	8.551469	black	3709
3710	3373	179	1	8.668262	9.631828	black	3710
3711	3217	186	4	3.14418	3.7978482	black	3711
3712	3365	179	1	7.729695	9.769609	black	3712
3713	1290	185	4	-0.5471267	5.581788	black	3713
3714	182	182	2	13.073908	9.719427	black	3714
3715	2895	188	6	-5.5881133	8.692612	black	3715
3716	3275	184	5	3.6597085	-3.1634443	black	3716
3717	183	183	3	-0.5290605	12.473255	black	3717
3718	3110	187	5	8.187445	-3.5938823	black	3718
3719	3365	179	1	6.4143276	10.501207	black	3719
3720	3205	188	6	-4.145502	9.651376	black	3720
3721	184	187	5	9.454418	-3.8160233	black	3721
3722	2953	179	1	7.8964252	9.884062	black	3722
3723	3283	182	2	12.32989	6.013845	black	3723
3724	3356	184	5	2.752372	-4.6114297	black	3724
3725	3343	182	2	12.316747	6.824588	black	3725
3726	3332	183	3	0.9649557	13.319873	black	3726
3727	3374	186	4	5.07136	3.7515981	black	3727
3728	2958	187	5	7.886827	-2.3600934	black	3728
3729	3276	182	2	12.582184	5.7960663	black	3729
3730	3139	186	4	2.827846	3.0716197	black	3730
3731	3161	187	5	9.335493	-3.7640598	black	3731
3732	3115	184	5	4.455786	-4.1083145	black	3732
3733	1685	182	2	12.6413145	6.5041122	black	3733
3734	3361	188	6	-6.350396	9.226999	black	3734
3735	3236	185	4	0.28548965	5.4534783	black	3735
3736	3363	183	3	1.1806822	13.314763	black	3736
3737	3374	186	4	5.14416	3.7823632	black	3737
3738	3157	184	5	1.9018825	-3.826191	black	3738
3739	2855	184	5	2.5765781	-4.3806047	black	3739
3740	3381	185	4	0.6686131	3.6645772	black	3740
3741	3365	179	1	6.7935715	10.501943	black	3741
3742	3210	186	4	2.329615	3.9211054	black	3742
3743	3361	188	6	-4.8914285	9.694673	black	3743
3744	2712	186	4	3.952921	3.869822	black	3744
3745	2788	180	5	5.046504	-2.0725837	black	3745
3746	3064	180	5	4.324982	-1.6742404	black	3746
3747	3127	187	5	9.000839	-4.299395	black	3747
3748	2824	179	1	8.671972	9.829913	black	3748
3749	185	183	3	-1.2136545	12.844679	black	3749
3750	3206	187	5	7.9118423	-3.1693003	black	3750
3751	3127	187	5	9.034026	-4.278367	black	3751
3752	3388	186	4	3.2307642	5.847773	black	3752
3753	3172	184	5	2.2692645	-4.329678	black	3753
3754	3381	185	4	0.70638114	4.3699317	black	3754
3755	2977	182	2	12.406311	7.987508	black	3755
3756	3236	185	4	0.18337828	5.465139	black	3756
3757	692	183	3	-1.3278363	12.892636	black	3757
3758	186	182	2	12.39148	11.062067	black	3758
3759	3374	186	4	4.1113505	3.7721794	black	3759
3760	3309	180	5	2.9516103	-1.5375423	black	3760
3761	2020	184	5	3.2270699	-4.275816	black	3761
3762	187	186	4	2.7144356	3.615012	black	3762
3763	3351	182	2	13.115549	7.7415657	black	3763
3764	3360	183	3	0.36614206	13.534151	black	3764
3765	3365	179	1	5.810097	9.866353	black	3765
3766	3380	186	4	4.0849934	2.9326491	black	3766
3767	3363	183	3	-1.3451644	12.969282	black	3767
3768	762	186	4	1.9544646	3.8821108	black	3768
3769	188	187	5	8.918504	-3.574667	black	3769
3770	189	180	5	3.9773872	-2.5237467	black	3770
3771	3351	182	2	13.227949	7.720369	black	3771
3772	3363	183	3	-0.0623114	13.164337	black	3772
3773	1882	180	5	4.897775	-1.3886381	black	3773
3774	3363	183	3	0.92790663	12.744801	black	3774
3775	3121	186	4	4.498229	3.9377284	black	3775
3776	3361	188	6	-6.189962	9.55663	black	3776
3777	3361	188	6	-5.9512744	9.087739	black	3777
3778	3019	188	6	-4.064354	9.749904	black	3778
3779	3363	183	3	-0.5968067	12.643831	black	3779
3780	3072	187	5	7.949373	-4.232617	black	3780
3781	905	180	5	4.1788425	-1.498946	black	3781
3782	2916	187	5	7.9015193	-3.6366372	black	3782
3783	2966	184	5	3.2572603	-4.459842	black	3783
3784	3329	180	5	2.5522099	-1.7146719	black	3784
3785	3227	180	5	4.3876505	-1.6175829	black	3785
3786	3279	180	5	3.638992	-1.8045348	black	3786
3787	3307	180	5	5.1989026	-1.9791868	black	3787
3788	3362	187	5	9.81061	-1.9654474	black	3788
3789	3363	183	3	-0.5156299	12.629413	black	3789
3790	3256	187	5	8.041382	-4.373467	black	3790
3791	3365	179	1	6.4234023	10.526112	black	3791
3792	3380	186	4	3.6472793	2.9820888	black	3792
3793	3381	185	4	0.430078	5.621938	black	3793
3794	3363	183	3	-0.19256546	13.148506	black	3794
3795	190	187	5	9.058401	-4.3791656	black	3795
3796	3093	180	5	3.2734907	-2.1419578	black	3796
3797	3327	182	2	12.797166	6.5058737	black	3797
3798	191	126	5	9.09763	-0.8655719	black	3798
3799	192	179	1	5.921403	10.255298	black	3799
3800	3122	182	2	11.830472	11.2470875	black	3800
3801	3388	186	4	3.7817564	6.154515	black	3801
3802	2922	182	2	12.616907	11.161863	black	3802
3803	3381	185	4	0.66251576	5.188625	black	3803
3804	3150	187	5	8.393411	-3.6800485	black	3804
3805	370	187	5	9.584572	-2.4924142	black	3805
3806	3361	188	6	-5.4969783	10.141703	black	3806
3807	3374	186	4	4.907861	4.056821	black	3807
3808	3250	183	3	1.3363284	13.166137	black	3808
3809	3213	188	6	-5.8332925	9.372238	black	3809
3810	2286	141	5	3.2102432	-2.6806264	black	3810
3811	2691	182	2	12.503188	7.2713656	black	3811
3812	3387	185	4	-0.8668457	5.140703	black	3812
3813	3373	179	1	8.039254	9.277749	black	3813
3814	3361	188	6	-4.864259	9.4432955	black	3814
3815	1941	185	4	-0.15109351	4.307754	black	3815
3816	3380	186	4	3.7983994	2.9285338	black	3816
3817	3359	184	5	4.2019567	-5.074304	black	3817
3818	2307	180	5	2.4536679	-1.8202143	black	3818
3819	3388	186	4	1.9807051	5.6772017	black	3819
3820	3250	183	3	1.3898771	13.206556	black	3820
3821	3363	183	3	-0.1662704	12.825672	black	3821
3822	3214	182	2	12.549464	11.462972	black	3822
3823	2718	187	5	9.356653	-2.8358614	black	3823
3824	2289	185	4	-0.121653594	5.3611803	black	3824
3825	3374	186	4	4.8732615	3.7763603	black	3825
3826	3334	179	1	7.3729186	9.419346	black	3826
3827	193	145	5	6.900091	-2.0158765	black	3827
3828	3094	184	5	3.6540415	-2.6515477	black	3828
3829	2784	188	6	-5.656331	9.184715	black	3829
3830	3373	179	1	8.630932	9.50704	black	3830
3831	2691	182	2	12.7178545	6.8654923	black	3831
3832	3388	186	4	2.4784112	5.666655	black	3832
3833	3373	179	1	7.917388	9.158989	black	3833
3834	2657	180	5	4.764348	-2.0119786	black	3834
3835	3381	185	4	0.7439719	4.534825	black	3835
3836	3365	179	1	6.6272626	10.69802	black	3836
3837	3018	184	5	4.436603	-4.714678	black	3837
3838	3275	184	5	3.7831736	-3.3517184	black	3838
3839	3388	186	4	2.0890818	5.8070283	black	3839
3840	2897	187	5	7.63882	-2.6433263	black	3840
3841	2099	183	3	0.18603751	12.6569395	black	3841
3842	3374	186	4	5.553985	3.9296954	black	3842
3843	587	187	5	9.302256	-2.04236	black	3843
3844	3381	185	4	0.46940723	4.852968	black	3844
3845	3374	186	4	5.048005	3.8221035	black	3845
3846	3073	187	5	7.678683	-3.8101578	black	3846
3847	2779	180	5	5.5342393	-1.9935241	black	3847
3848	3365	179	1	6.628168	10.420537	black	3848
3849	3361	188	6	-4.805044	9.647821	black	3849
3850	3015	182	2	12.643309	10.748769	black	3850
3851	3283	182	2	12.349149	5.981573	black	3851
3852	1098	180	5	4.6920805	-2.2805233	black	3852
3853	3365	179	1	6.752927	9.9342985	black	3853
3854	3079	180	5	4.9136925	-1.5988425	black	3854
3855	3381	185	4	0.31126592	4.5419245	black	3855
3856	3363	183	3	-0.24432027	13.423743	black	3856
3857	1431	184	5	3.5780227	-4.6553173	black	3857
3858	3333	183	3	1.8660878	12.287823	black	3858
3859	1149	186	4	2.1891859	6.113476	black	3859
3860	194	186	4	2.1720352	4.7903614	black	3860
3861	3363	183	3	0.8176095	12.46608	black	3861
3862	2956	184	5	3.2391582	-3.8691213	black	3862
3863	2269	187	5	8.452685	-1.6131325	black	3863
3864	3366	186	4	3.8903027	8.019023	black	3864
3865	3374	186	4	4.8348265	3.5678627	black	3865
3866	3380	186	4	3.765376	3.1111796	black	3866
3867	2944	180	5	5.751933	-2.0172894	black	3867
3868	2490	187	5	7.587398	-3.007858	black	3868
3869	3363	183	3	1.0801883	12.956673	black	3869
3870	3388	186	4	2.6277347	5.4252067	black	3870
3871	3373	179	1	8.560125	9.400409	black	3871
3872	2797	186	4	3.7295706	3.621723	black	3872
3873	3363	183	3	0.89830273	12.489876	black	3873
3874	2086	180	5	3.0600636	-2.0814793	black	3874
3875	3385	183	3	1.4291899	11.877454	black	3875
3876	3361	188	6	-5.3991613	10.231361	black	3876
3877	3359	184	5	4.2302437	-5.126339	black	3877
3878	2894	182	2	13.29767	8.663623	black	3878
3879	3373	179	1	8.206631	9.179777	black	3879
3880	814	179	1	7.142203	9.265309	black	3880
3881	3162	188	6	-5.368084	9.278695	black	3881
3882	3310	188	6	-5.2845397	8.254813	black	3882
3883	3374	186	4	5.052516	3.8060496	black	3883
3884	3361	188	6	-4.647055	9.944713	black	3884
3885	1068	182	2	12.61561	6.348464	black	3885
3886	3373	179	1	8.509315	9.46793	black	3886
3887	3362	187	5	9.433172	-1.6975224	black	3887
3888	3361	188	6	-5.818584	8.835149	black	3888
3889	1155	182	2	13.220313	6.655713	black	3889
3890	2953	179	1	7.7877793	9.968905	black	3890
3891	3374	186	4	5.1140966	3.8559668	black	3891
3892	3374	186	4	4.98965	3.5751805	black	3892
3893	3387	185	4	-0.3932633	4.5785027	black	3893
3894	3328	187	5	8.605178	-4.5067887	black	3894
3895	3044	187	5	9.108546	-1.1122493	black	3895
3896	3361	188	6	-5.86274	9.855025	black	3896
3897	3283	182	2	12.335244	5.9028	black	3897
3898	3181	182	2	12.20906	8.547798	black	3898
3899	767	187	5	9.226454	-2.0289478	black	3899
3900	3342	182	2	12.889934	10.644021	black	3900
3901	3276	182	2	12.525012	5.587707	black	3901
3902	3373	179	1	8.377571	9.198914	black	3902
3903	3359	184	5	4.1572533	-5.0986423	black	3903
3904	3341	180	5	1.958414	-1.7756894	black	3904
3905	3359	184	5	4.232381	-5.0508423	black	3905
3906	3361	188	6	-6.4134245	9.243163	black	3906
3907	592	186	4	2.3035157	6.3154054	black	3907
3908	3363	183	3	-0.93898755	13.4984045	black	3908
3909	2665	187	5	9.049046	-1.7240913	black	3909
3910	3023	183	3	2.3604903	12.285799	black	3910
3911	3359	184	5	4.5449057	-4.791297	black	3911
3912	195	180	5	5.892375	-2.3491473	black	3912
3913	3322	180	5	6.27055	-1.5533254	black	3913
3914	196	187	5	7.402563	-3.4970891	black	3914
3915	3362	187	5	9.426753	-1.6501637	black	3915
3916	3044	187	5	9.197301	-1.2784815	black	3916
3917	3365	179	1	7.7293878	9.729033	black	3917
3918	2334	186	4	2.8898878	3.2326643	black	3918
3919	3363	183	3	1.1595929	12.797672	black	3919
3920	3381	185	4	0.6018195	4.335076	black	3920
3921	197	186	4	2.4610152	6.3091693	black	3921
3922	3388	186	4	2.1975787	5.016654	black	3922
3923	3381	185	4	0.47288686	5.3417144	black	3923
3924	3365	179	1	7.345957	9.973025	black	3924
3925	2040	180	5	6.0005155	-1.7925944	black	3925
3926	2988	182	2	13.205626	9.695875	black	3926
3927	2308	180	5	5.304208	-2.0586994	black	3927
3928	3380	186	4	3.8520668	2.8621664	black	3928
3929	3361	188	6	-6.3075924	9.0681305	black	3929
3930	3365	179	1	6.5409856	10.577414	black	3930
3931	2909	186	4	4.184442	2.7824028	black	3931
3932	3363	183	3	0.9330576	12.743409	black	3932
3933	2363	187	5	8.434511	-1.5359987	black	3933
3934	2953	179	1	7.695511	9.863482	black	3934
3935	1044	180	5	6.211864	-1.6444879	black	3935
3936	198	183	3	-1.3134962	13.073275	black	3936
3937	3361	188	6	-4.8469024	9.328783	black	3937
3938	3387	185	4	-0.16587691	3.7190585	black	3938
3939	3363	183	3	-0.17320725	12.934907	black	3939
3940	3206	187	5	7.941598	-3.2112794	black	3940
3941	3312	185	4	-0.11942264	6.40877	black	3941
3942	3241	187	5	7.546157	-2.9583526	black	3942
3943	3361	188	6	-6.13299	8.869231	black	3943
3944	3366	186	4	4.0130467	7.837741	black	3944
3945	3024	184	5	4.776253	-4.758769	black	3945
3946	3275	184	5	3.9548006	-3.0451465	black	3946
3947	2857	183	3	0.1397936	12.576402	black	3947
3948	3044	187	5	8.963246	-1.1303784	black	3948
3949	3387	185	4	-0.45303375	6.0232224	black	3949
3950	2857	183	3	0.040576577	12.633623	black	3950
3951	3362	187	5	9.839946	-1.904285	black	3951
3952	2886	183	3	2.3779464	11.770553	black	3952
3953	3075	188	6	-4.4406657	9.956229	black	3953
3954	199	182	2	11.851032	10.70032	black	3954
3955	2691	182	2	12.667697	6.9946585	black	3955
3956	2955	182	2	12.143295	6.324743	black	3956
3957	3119	184	5	4.1652627	-4.1328316	black	3957
3958	3380	186	4	3.4677348	3.1269214	black	3958
3959	3264	186	4	4.5136805	3.7651186	black	3959
3960	3385	183	3	1.8541533	11.522705	black	3960
3961	3374	186	4	5.128305	3.2209	black	3961
3962	3342	182	2	12.840458	10.587211	black	3962
3963	1539	182	2	12.588003	7.5810933	black	3963
3964	3205	188	6	-4.2706413	9.38658	black	3964
3965	3365	179	1	7.596592	9.873369	black	3965
3966	2894	182	2	13.317379	8.760632	black	3966
3967	3252	180	5	6.1092496	-1.4436125	black	3967
3968	3374	186	4	4.428654	2.7594988	black	3968
3969	3387	185	4	-0.7550137	5.5087857	black	3969
3970	2873	180	5	6.076776	-1.134943	black	3970
3971	3343	182	2	12.301103	6.818398	black	3971
3972	1474	186	4	2.9096153	5.3216906	black	3972
3973	2151	184	5	4.3355794	-4.7270074	black	3973
3974	200	186	4	3.7314415	6.704065	black	3974
3975	3373	179	1	8.382759	9.527846	black	3975
3976	3374	186	4	4.4321203	2.978654	black	3976
3977	3322	180	5	6.4121504	-1.8619115	black	3977
3978	3219	184	5	2.8427832	-3.5055974	black	3978
3979	3374	186	4	4.97679	3.4221869	black	3979
3980	3365	179	1	6.3416567	9.874894	black	3980
3981	3373	179	1	8.445602	9.276382	black	3981
3982	3348	180	5	5.122455	-2.5709155	black	3982
3983	3374	186	4	4.2282195	2.86337	black	3983
3984	3378	180	5	5.5819774	-1.1046262	black	3984
3985	3363	183	3	0.34901503	12.793244	black	3985
3986	310	186	4	3.5516045	3.48203	black	3986
3987	3372	180	5	6.6429725	-0.92589706	black	3987
3988	201	186	4	3.2721071	5.7266965	black	3988
3989	3373	179	1	8.212115	9.39043	black	3989
3990	3081	184	5	2.0740285	-3.3596056	black	3990
3991	3372	180	5	6.288677	-1.2523975	black	3991
3992	3328	187	5	8.509465	-4.5550385	black	3992
3993	2857	183	3	0.070204884	12.646595	black	3993
3994	3363	183	3	1.1518025	13.343287	black	3994
3995	3387	185	4	-0.6972453	5.174606	black	3995
3996	3342	182	2	13.177367	10.382549	black	3996
3997	3387	185	4	-0.44421744	4.5619903	black	3997
3998	3309	180	5	2.9775558	-1.5721546	black	3998
3999	3363	183	3	0.011493059	12.847503	black	3999
4000	3044	187	5	9.066277	-1.3646178	black	4000
4001	3387	185	4	-0.4546073	4.5929284	black	4001
4002	202	188	6	-5.186837	9.337738	black	4002
4003	2977	182	2	12.281341	7.604458	black	4003
4004	3388	186	4	2.0585804	4.6776237	black	4004
4005	3373	179	1	8.110901	9.097295	black	4005
4006	3380	186	4	4.0642524	2.7964094	black	4006
4007	3388	186	4	2.0544004	5.97684	black	4007
4008	3361	188	6	-4.801953	9.673295	black	4008
4009	3361	188	6	-4.8689537	9.276358	black	4009
4010	2902	182	2	12.7348175	9.832039	black	4010
4011	3387	185	4	-0.5163202	4.4960256	black	4011
4012	3065	182	2	12.473772	11.624929	black	4012
4013	3218	182	2	12.846759	6.4317803	black	4013
4014	2467	182	2	12.502098	10.64854	black	4014
4015	1149	186	4	2.1393547	6.112814	black	4015
4016	3373	179	1	8.381143	9.612265	black	4016
4017	3388	186	4	1.8132929	5.7723336	black	4017
4018	3363	183	3	1.2507958	12.579705	black	4018
4019	3322	180	5	6.3509555	-1.6309872	black	4019
4020	3262	187	5	8.408427	-4.683578	black	4020
4021	3374	186	4	4.845053	3.8833108	black	4021
4022	3387	185	4	-0.56697243	4.7166266	black	4022
4023	3213	188	6	-5.6720357	9.562444	black	4023
4024	3152	187	5	8.946331	-1.8281256	black	4024
4025	203	180	5	5.944457	-1.857103	black	4025
4026	3329	180	5	3.3653674	-1.8562797	black	4026
4027	3391	188	6	-3.8485448	8.753641	black	4027
4028	2953	179	1	7.7151475	9.910992	black	4028
4029	3276	182	2	12.718938	5.800353	black	4029
4030	3363	183	3	-1.1577203	13.063088	black	4030
4031	1739	179	1	6.8128796	9.545448	black	4031
4032	2018	180	5	3.49435	-1.4368635	black	4032
4033	3387	185	4	-0.88654023	5.101882	black	4033
4034	2377	187	5	9.8137865	-2.247354	black	4034
4035	3386	184	5	3.6026442	-5.2886987	black	4035
4036	3374	186	4	4.605117	2.9817412	black	4036
4037	3388	186	4	3.519422	6.366183	black	4037
4038	204	184	5	1.976139	-3.976706	black	4038
4039	3363	183	3	1.3251865	12.648436	black	4039
4040	2717	186	4	4.259522	3.8493826	black	4040
4041	2901	187	5	9.093301	-3.8928375	black	4041
4042	3362	187	5	9.457926	-1.119668	black	4042
4043	3374	186	4	5.6667438	3.5738032	black	4043
4044	3361	188	6	-4.9247193	9.541038	black	4044
4045	3378	180	5	5.8032675	-1.6784279	black	4045
4046	2685	187	5	8.288897	-5.063986	black	4046
4047	3391	188	6	-3.9027448	8.9628525	black	4047
4048	3388	186	4	2.564713	5.4895244	black	4048
4049	3259	182	2	12.239666	5.3181286	black	4049
4050	1417	180	5	2.2662556	-1.6630679	black	4050
4051	3365	179	1	6.2116237	10.291433	black	4051
4052	2782	186	4	2.5943208	3.6495066	black	4052
4053	3387	185	4	-0.9144336	5.003192	black	4053
4054	3363	183	3	-0.24190222	13.478169	black	4054
4055	3386	184	5	3.707808	-5.361991	black	4055
4056	3329	180	5	3.1734319	-1.46319	black	4056
4057	3005	186	4	3.632549	7.14802	black	4057
4058	3154	186	4	2.4788785	3.8658326	black	4058
4059	3385	183	3	1.6474909	12.030463	black	4059
4060	3279	180	5	3.6590884	-1.8198524	black	4060
4061	1096	187	5	9.072189	-4.236535	black	4061
4062	2990	186	4	2.2583911	4.1117263	black	4062
4063	3374	186	4	5.5817537	3.2488413	black	4063
4064	3342	182	2	13.2753	10.48536	black	4064
4065	3378	180	5	5.8652077	-1.1777239	black	4065
4066	2481	149	2	11.185092	10.112016	black	4066
4067	3229	188	6	-4.868653	8.880968	black	4067
4068	3387	185	4	-0.34261775	4.9922	black	4068
4069	3276	182	2	12.56419	5.5152636	black	4069
4070	3291	182	2	13.04275	9.387863	black	4070
4071	3365	179	1	6.030382	10.359802	black	4071
4072	3250	183	3	1.4942142	13.012647	black	4072
4073	205	185	4	-1.0093573	5.707396	black	4073
4074	3073	187	5	7.7451305	-3.6535788	black	4074
4075	3386	184	5	3.6941533	-5.3713593	black	4075
4076	3388	186	4	2.4028718	4.9752765	black	4076
4077	3366	186	4	3.7867882	7.9930787	black	4077
4078	3076	183	3	0.698851	13.284359	black	4078
4079	3385	183	3	1.0958016	12.025787	black	4079
4080	3373	179	1	8.260179	8.93701	black	4080
4081	3167	187	5	9.382254	-3.5896187	black	4081
4082	3361	188	6	-5.886542	9.774039	black	4082
4083	3374	186	4	6.227648	3.7073526	black	4083
4084	3374	186	4	4.2296014	2.8379943	black	4084
4085	206	180	5	7.060877	-0.93150645	black	4085
4086	3365	179	1	7.345126	9.820333	black	4086
4087	3363	183	3	1.2469052	12.966718	black	4087
4088	3209	184	5	3.416411	-4.644889	black	4088
4089	3218	182	2	12.963417	6.5766473	black	4089
4090	3023	183	3	2.4249458	12.451817	black	4090
4091	3378	180	5	5.7526665	-1.5034319	black	4091
4092	3348	180	5	5.271382	-2.5031502	black	4092
4093	2156	180	5	4.58141	-1.2587701	black	4093
4094	3387	185	4	-0.33669433	5.692521	black	4094
4095	3308	180	5	5.191245	-1.6594318	black	4095
4096	3365	179	1	7.6490684	10.002916	black	4096
4097	3386	184	5	3.4910357	-5.281072	black	4097
4098	3341	180	5	2.0542524	-1.9349709	black	4098
4099	3359	184	5	4.10643	-5.363767	black	4099
4100	3374	186	4	5.3213167	3.1407428	black	4100
4101	3387	185	4	-0.835344	5.207439	black	4101
4102	695	184	5	2.5925028	-4.309127	black	4102
4103	1210	186	4	5.683941	4.2083015	black	4103
4104	3388	186	4	3.8372593	6.131976	black	4104
4105	3276	182	2	12.823434	5.751796	black	4105
4106	3361	188	6	-5.4448195	10.162339	black	4106
4107	3386	184	5	3.50824	-5.115018	black	4107
4108	3361	188	6	-4.7561283	9.679247	black	4108
4109	3276	182	2	12.519796	5.3577576	black	4109
4110	2710	183	3	1.8221606	13.002399	black	4110
4111	209	179	1	6.8105345	8.620099	black	4111
4112	3385	183	3	1.5576539	12.001683	black	4112
4113	3388	186	4	3.7146275	6.512665	black	4113
4114	3081	184	5	1.5338957	-3.624874	black	4114
4115	3294	188	6	-4.6583443	7.9201756	black	4115
4116	3184	187	5	8.781778	-1.8624601	black	4116
4117	791	180	5	6.6625443	-1.2426838	black	4117
4118	3279	180	5	3.6600652	-2.2332644	black	4118
4119	3388	186	4	3.355091	6.647781	black	4119
4120	2466	182	2	13.081579	8.387583	black	4120
4121	3387	185	4	-0.51414424	4.9471188	black	4121
4122	3147	187	5	9.16269	-2.6564052	black	4122
4123	3361	188	6	-4.5016103	9.685714	black	4123
4124	3329	180	5	2.615203	-2.1422477	black	4124
4125	3386	184	5	3.4370286	-5.081188	black	4125
4126	3062	186	4	2.8602815	5.132813	black	4126
4127	2983	180	5	5.11187	-1.3660929	black	4127
4128	3180	182	2	11.976826	11.536588	black	4128
4129	3276	182	2	12.689812	5.826109	black	4129
4130	2357	187	5	8.769825	-2.792977	black	4130
4131	2943	187	5	8.928038	-2.334843	black	4131
4132	3297	184	5	2.1302505	-3.6144562	black	4132
4133	3386	184	5	3.4020536	-4.9109626	black	4133
4134	3388	186	4	1.9106861	4.73896	black	4134
4135	3386	184	5	3.4733963	-5.090517	black	4135
4136	3381	185	4	0.5876993	4.853735	black	4136
4137	2256	182	2	13.059841	6.270077	black	4137
4138	3381	185	4	0.8720882	4.2340336	black	4138
4139	3374	186	4	6.0438094	3.9840121	black	4139
4140	3140	182	2	12.947243	9.787555	black	4140
4141	3389	187	5	9.55028	-2.7772248	black	4141
4142	3109	188	6	-3.4532204	9.709254	black	4142
4143	3333	183	3	2.1309183	12.260324	black	4143
4144	3373	179	1	8.404259	9.245905	black	4144
4145	3391	188	6	-3.7952504	8.744691	black	4145
4146	3275	184	5	4.117394	-3.1435843	black	4146
4147	3374	186	4	5.9800024	3.8709035	black	4147
4148	207	186	4	4.6107335	2.6401992	black	4148
4149	3320	182	2	13.003284	6.208091	black	4149
4150	3363	183	3	0.7721721	12.67609	black	4150
4151	3374	186	4	5.8544793	3.9652135	black	4151
4152	2360	182	2	12.79888	7.2789416	black	4152
4153	208	179	1	6.748336	8.539382	black	4153
4154	3381	185	4	0.4019547	4.386367	black	4154
4155	2900	183	3	0.91210556	12.372183	black	4155
4156	2281	186	4	2.1639838	4.3026247	black	4156
4157	3365	179	1	6.486436	10.206358	black	4157
4158	593	180	5	2.9943652	-2.3363037	black	4158
4159	3159	188	6	-4.876517	8.996935	black	4159
4160	3105	182	2	12.543725	10.231581	black	4160
4161	3378	180	5	5.8363137	-1.6217115	black	4161
4162	3284	182	2	12.009184	9.925193	black	4162
4163	3276	182	2	12.409022	5.0945063	black	4163
4164	3358	180	5	4.6286464	-1.430679	black	4164
4165	208	179	1	6.7449775	8.552413	black	4165
4166	3181	182	2	12.263611	8.865184	black	4166
4167	3366	186	4	3.3850813	7.4777546	black	4167
4168	3388	186	4	2.7781413	5.414514	black	4168
4169	3359	184	5	4.366194	-4.9045515	black	4169
4170	3043	183	3	-1.4884225	12.983283	black	4170
4171	3388	186	4	3.3883986	6.4089074	black	4171
4172	3114	184	5	3.1268365	-4.182016	black	4172
4173	2901	187	5	9.265256	-3.9964323	black	4173
4174	3157	184	5	1.8719401	-3.690063	black	4174
4175	1514	187	5	9.054863	-3.3761866	black	4175
4176	3374	186	4	4.025523	3.7616131	black	4176
4177	3388	186	4	3.3890433	6.6166353	black	4177
