	max,0.0628213891568601	mean,0.0959761306221244	min,0.1634625334585075	UMAP 0	UMAP 1	Colors	Target
3018	1072	110	3	6.2785664	6.6233177	black	3018
3019	1329	110	3	8.794506	2.6364627	black	3019
3020	1280	110	3	7.702735	7.843538	black	3020
3021	1328	110	3	11.805231	3.925558	black	3021
3022	1329	110	3	9.239656	4.269242	black	3022
3023	1334	110	3	4.726325	5.227914	black	3023
3024	1280	110	3	7.6004744	7.9378257	black	3024
3025	1274	110	3	4.4920683	4.460348	black	3025
3026	1336	110	3	11.224597	4.9767413	black	3026
3027	1315	110	3	8.758177	8.045222	black	3027
3028	163	110	3	10.981054	3.2249258	black	3028
3029	899	110	3	7.6959558	6.824456	black	3029
3030	838	110	3	6.3440366	6.0579133	black	3030
3031	1322	110	3	10.478183	6.0372205	black	3031
3032	1153	110	3	9.33555	7.5146284	black	3032
3033	1345	110	3	4.4194436	6.518359	black	3033
3034	801	110	3	5.5432186	6.260441	black	3034
3035	1344	110	3	5.290213	6.281035	black	3035
3036	1305	110	3	10.788236	3.9169114	black	3036
3037	1347	110	3	10.553565	4.966975	black	3037
3038	1328	110	3	11.778622	3.6656096	black	3038
3039	164	110	3	6.918055	2.5591223	black	3039
3040	1099	110	3	10.96737	4.219196	black	3040
3041	1306	110	3	5.321569	7.0040045	black	3041
3042	220	110	3	10.702759	5.724292	black	3042
3043	1042	110	3	5.3254275	5.5430074	black	3043
3044	1343	110	3	10.767266	6.633336	black	3044
3045	703	110	3	8.888573	4.964899	black	3045
3046	1202	110	3	8.785684	2.269244	black	3046
3047	1329	110	3	10.41356	4.078418	black	3047
3048	1143	110	3	10.0639515	2.7596087	black	3048
3049	1296	110	3	8.059112	6.4829683	black	3049
3050	1151	110	3	10.091996	2.4779003	black	3050
3051	1074	110	3	7.557413	8.120918	black	3051
3052	1196	110	3	5.027083	5.539518	black	3052
3053	976	110	3	9.154598	7.450145	black	3053
3054	1301	110	3	9.651068	2.7077394	black	3054
3055	322	110	3	7.5736876	6.219338	black	3055
3056	1347	110	3	9.072393	5.368585	black	3056
3057	1224	110	3	7.646069	5.7114453	black	3057
3058	1347	110	3	9.308093	5.466248	black	3058
3059	1295	110	3	9.635424	6.77873	black	3059
3060	1121	110	3	6.6913877	4.6409845	black	3060
3061	1345	110	3	4.6146164	6.245015	black	3061
3062	982	110	3	10.591842	3.023305	black	3062
3063	1333	110	3	11.776483	4.740582	black	3063
3064	1347	110	3	9.656848	5.4349318	black	3064
3065	1321	110	3	7.39064	4.983047	black	3065
3066	1184	110	3	6.7946897	5.972411	black	3066
3067	1060	110	3	7.2645164	8.574152	black	3067
3068	945	110	3	5.7089295	6.354398	black	3068
3069	1347	110	3	9.446983	5.8039665	black	3069
3070	1242	105	3	7.6349554	4.084408	black	3070
3071	1293	110	3	4.788333	3.924958	black	3071
3072	1293	110	3	4.4644647	3.7391992	black	3072
3073	1345	110	3	4.482626	5.8360243	black	3073
3074	165	110	3	6.5894494	4.5756364	black	3074
3075	1347	110	3	9.767138	4.4292855	black	3075
3076	166	110	3	9.396379	7.0374026	black	3076
3077	1244	110	3	4.5888777	4.6374164	black	3077
3078	768	110	3	6.673686	8.541306	black	3078
3079	1333	110	3	11.573469	4.7522035	black	3079
3080	750	110	3	7.760967	6.0162783	black	3080
3081	167	110	3	7.050993	3.3697417	black	3081
3082	1317	110	3	6.8337803	7.4952507	black	3082
3083	1350	110	3	9.842833	6.1996846	black	3083
3084	1306	110	3	5.4296703	8.012979	black	3084
3085	1329	110	3	10.82153	3.671589	black	3085
3086	303	62	3	4.442657	7.2896123	black	3086
3087	1306	110	3	4.9748874	7.648414	black	3087
3088	1329	110	3	10.371031	3.4808064	black	3088
3089	1198	110	3	8.385544	5.1423373	black	3089
3090	1280	110	3	8.015902	7.388444	black	3090
3091	966	110	3	4.477434	3.5106795	black	3091
3092	1296	110	3	8.022084	6.733417	black	3092
3093	1317	110	3	6.0463715	7.5713906	black	3093
3094	1290	110	3	5.5686255	6.1327896	black	3094
3095	1302	110	3	4.988843	4.072377	black	3095
3096	168	110	3	6.188701	4.6946363	black	3096
3097	1136	110	3	10.86831	4.64743	black	3097
3098	303	62	3	4.4694304	7.302496	black	3098
3099	1317	110	3	6.543012	8.192414	black	3099
3100	1344	110	3	5.0838704	6.320986	black	3100
3101	1333	110	3	11.656113	4.8771124	black	3101
3102	1092	110	3	7.1465793	8.0949	black	3102
3103	1295	110	3	9.55441	6.928944	black	3103
3104	1347	110	3	9.043347	5.506445	black	3104
3105	1347	110	3	9.7408285	5.396297	black	3105
3106	847	110	3	7.8204446	2.549808	black	3106
3107	1329	110	3	8.658291	2.0504513	black	3107
3108	1180	110	3	4.1807446	6.3095202	black	3108
3109	1020	110	3	9.776742	2.9938385	black	3109
3110	1350	110	3	9.89578	6.14864	black	3110
3111	1318	110	3	5.7524705	2.7428317	black	3111
3112	1328	110	3	11.545208	4.461652	black	3112
3113	1165	110	3	5.2472405	3.738513	black	3113
3114	1329	110	3	9.148914	3.9627538	black	3114
3115	1328	110	3	11.908698	3.7550733	black	3115
3116	1295	110	3	9.43624	6.615072	black	3116
3117	1329	110	3	8.882115	2.8747969	black	3117
3118	1344	110	3	5.3678346	6.430723	black	3118
3119	1318	110	3	5.7624645	2.603468	black	3119
3120	1317	110	3	5.963616	7.293184	black	3120
3121	1280	110	3	8.135567	7.8824654	black	3121
3122	169	110	3	8.800294	5.940027	black	3122
3123	1306	110	3	5.5236	7.9394717	black	3123
3124	1327	110	3	8.75981	6.0690026	black	3124
3125	1245	110	3	4.2974625	3.517845	black	3125
3126	1028	106	3	6.901626	5.1857023	black	3126
3127	600	110	3	7.701704	6.519814	black	3127
3128	802	91	3	7.202516	5.5793123	black	3128
3129	1248	106	3	6.8103423	4.9985456	black	3129
3130	658	110	3	10.702494	6.823212	black	3130
3131	1318	110	3	5.1413603	3.0788167	black	3131
3132	671	110	3	5.066178	3.1742709	black	3132
3133	858	110	3	9.543501	7.535186	black	3133
3134	1329	110	3	8.165806	2.19022	black	3134
3135	1221	110	3	8.1617565	4.448338	black	3135
3136	1116	110	3	9.815221	6.909606	black	3136
3137	1198	110	3	8.522286	5.0207696	black	3137
3138	1347	110	3	9.546545	3.9859416	black	3138
3139	824	110	3	9.624605	3.7860208	black	3139
3140	1347	110	3	9.737231	5.3580713	black	3140
3141	1125	110	3	4.544768	3.6327055	black	3141
3142	789	110	3	8.3034315	7.0233703	black	3142
3143	421	66	3	5.4038496	5.1227226	black	3143
3144	1301	110	3	9.5057745	2.6641045	black	3144
3145	1347	110	3	9.927047	4.928364	black	3145
3146	820	110	3	9.901717	2.8744583	black	3146
3147	729	110	3	3.9497612	4.659751	black	3147
3148	1232	110	3	10.561569	7.309034	black	3148
3149	1032	110	3	11.089495	3.0288618	black	3149
3150	1315	110	3	8.530626	7.6962247	black	3150
3151	1076	110	3	8.617607	4.652945	black	3151
3152	1188	110	3	9.830534	8.0233	black	3152
3153	1318	110	3	5.5239024	2.6904964	black	3153
3154	170	98	3	6.4653406	5.4052196	black	3154
3155	1329	110	3	10.036529	2.976254	black	3155
3156	1110	110	3	9.28117	2.5791457	black	3156
3157	1345	110	3	4.4078174	5.5848055	black	3157
3158	1302	110	3	4.8131857	4.1961346	black	3158
3159	1270	110	3	10.529626	6.2592826	black	3159
3160	720	85	3	5.027192	7.9351926	black	3160
3161	1072	110	3	6.2854857	6.5540814	black	3161
3162	1285	110	3	9.027152	6.3413024	black	3162
3163	1244	110	3	4.5519643	4.6438494	black	3163
3164	1318	110	3	5.3223257	3.254885	black	3164
3165	1106	110	3	8.111857	8.682256	black	3165
3166	1292	110	3	10.115532	7.0631514	black	3166
3167	171	110	3	9.89835	8.10306	black	3167
3168	1078	98	3	6.2858467	5.2015724	black	3168
3169	645	110	3	4.8334813	7.0198107	black	3169
3170	1295	110	3	9.464982	6.76379	black	3170
3171	735	110	3	7.992713	6.8120046	black	3171
3172	1329	110	3	8.11465	2.4007776	black	3172
3173	1280	110	3	7.360437	7.864784	black	3173
3174	1315	110	3	8.743551	7.6745715	black	3174
3175	1292	110	3	9.739324	7.1058044	black	3175
3176	1317	110	3	6.298062	7.079958	black	3176
3177	1345	110	3	4.4067025	5.81834	black	3177
3178	1245	110	3	4.163786	3.7008474	black	3178
3179	1329	110	3	8.3627825	2.6640193	black	3179
3180	172	19	3	11.615934	5.33023	black	3180
3181	1274	110	3	4.3560615	4.4446497	black	3181
3182	1329	110	3	9.988551	3.8547955	black	3182
3183	1262	110	3	7.8464394	6.5914	black	3183
3184	749	110	3	6.6961746	2.638853	black	3184
3185	1317	110	3	6.379347	8.108279	black	3185
3186	1337	110	3	8.564115	7.7861996	black	3186
3187	1318	110	3	5.4084606	2.6340837	black	3187
3188	1315	110	3	8.708739	7.957445	black	3188
3189	1130	91	3	7.1265707	5.7074413	black	3189
3190	1318	110	3	5.3352757	2.9192512	black	3190
3191	1071	110	3	5.3813906	5.9250846	black	3191
3192	1347	110	3	9.768944	5.0441937	black	3192
3193	989	110	3	4.965648	3.577369	black	3193
3194	1329	110	3	8.507231	2.9717982	black	3194
3195	1160	94	3	6.5538125	3.4995818	black	3195
3196	1344	110	3	4.8627486	6.2588563	black	3196
3197	775	110	3	5.532751	5.873795	black	3197
3198	1344	110	3	5.0876436	6.3176394	black	3198
3199	1315	110	3	8.676682	8.725804	black	3199
3200	1274	110	3	4.2711782	4.2199335	black	3200
3201	1306	110	3	5.3490324	7.6074924	black	3201
3202	1345	110	3	4.5066547	5.588085	black	3202
3203	565	110	3	9.689202	7.8168755	black	3203
3204	1329	110	3	10.108854	3.6241324	black	3204
3205	1317	110	3	6.051512	7.3853765	black	3205
3206	718	110	3	6.9546213	3.3974657	black	3206
3207	1317	110	3	6.7574153	8.221598	black	3207
3208	1198	110	3	8.495392	5.051013	black	3208
3209	173	110	3	6.315621	8.513193	black	3209
3210	662	58	3	6.6700034	8.8180485	black	3210
3211	1317	110	3	6.3443136	7.9250894	black	3211
3212	1318	110	3	5.979745	2.5450525	black	3212
3213	1286	110	3	7.4252677	6.743765	black	3213
3214	471	110	3	6.3127494	8.088511	black	3214
3215	1296	110	3	8.039869	6.673492	black	3215
3216	1345	110	3	4.5905213	6.9012413	black	3216
3217	795	90	3	7.369361	3.2394624	black	3217
3218	1329	110	3	8.892498	3.069372	black	3218
3219	1224	110	3	7.7986917	5.6574125	black	3219
3220	1246	110	3	5.124326	5.984938	black	3220
3221	584	110	3	6.4922647	3.7270327	black	3221
3222	847	110	3	7.931136	2.6646984	black	3222
3223	716	110	3	8.080326	5.74849	black	3223
3224	1347	110	3	9.822561	5.8477697	black	3224
3225	1221	110	3	7.949608	4.7413363	black	3225
3226	1315	110	3	9.144694	8.248121	black	3226
3227	1315	110	3	9.327735	8.436857	black	3227
3228	1344	110	3	5.2147493	6.2711687	black	3228
3229	1312	110	3	10.959402	2.9275737	black	3229
3230	304	110	3	11.159987	5.6991115	black	3230
3231	1336	110	3	11.295856	4.9002457	black	3231
3232	1202	110	3	8.95833	2.2428658	black	3232
3233	1318	110	3	5.79961	2.7877328	black	3233
3234	804	110	3	10.313775	6.466869	black	3234
3235	1347	110	3	9.386001	5.444085	black	3235
3236	1079	110	3	8.577657	8.580928	black	3236
3237	1329	110	3	9.194227	3.1245105	black	3237
3238	1106	110	3	7.9715233	8.673847	black	3238
3239	598	110	3	6.3401904	2.853241	black	3239
3240	1347	110	3	9.35318	5.5060883	black	3240
3241	1347	110	3	9.548842	4.050731	black	3241
3242	1231	110	3	9.228112	6.410334	black	3242
3243	1317	110	3	6.489336	8.144028	black	3243
3244	1298	110	3	8.380277	8.491345	black	3244
3245	1187	110	3	5.819996	3.7065034	black	3245
3246	1295	110	3	9.757391	6.741334	black	3246
3247	174	110	3	11.439733	5.3775434	black	3247
3248	1052	110	3	4.6435204	3.3992474	black	3248
3249	1347	110	3	9.474421	3.9982011	black	3249
3250	1306	110	3	5.164311	7.618324	black	3250
3251	1280	110	3	7.6045704	7.6075845	black	3251
3252	1306	110	3	4.869332	7.702441	black	3252
3253	1306	110	3	5.5474854	7.3454385	black	3253
3254	175	110	3	10.707144	5.421464	black	3254
3255	176	20	3	7.4831567	9.072633	black	3255
3256	1143	110	3	9.951659	2.8239765	black	3256
3257	177	110	3	6.4312096	6.547816	black	3257
3258	1329	110	3	10.295747	4.08949	black	3258
3259	1347	110	3	9.602997	4.002251	black	3259
3260	178	110	3	8.569063	5.9779563	black	3260
3261	1334	110	3	4.335082	5.26379	black	3261
3262	994	110	3	6.998918	8.866285	black	3262
3263	1283	110	3	5.6699467	6.7594233	black	3263
3264	1283	110	3	5.7004156	6.8734646	black	3264
3265	1329	110	3	10.407208	3.9624574	black	3265
3266	204	110	3	7.9536242	7.0235777	black	3266
3267	973	110	3	6.4782114	6.083539	black	3267
3268	1107	110	3	6.1514373	8.53302	black	3268
3269	643	91	3	7.1426306	5.5043654	black	3269
3270	179	110	3	5.3630753	4.957619	black	3270
3271	1343	110	3	11.210395	6.4549417	black	3271
3272	1317	110	3	6.942557	8.013916	black	3272
3273	1345	110	3	4.6504807	5.7958875	black	3273
3274	762	110	3	6.5302353	8.453937	black	3274
3275	644	110	3	8.973929	4.9769464	black	3275
3276	1294	110	3	10.6439085	6.621194	black	3276
3277	1117	110	3	9.113262	7.7031565	black	3277
3278	1289	110	3	10.774237	4.6927495	black	3278
3279	1272	110	3	7.2064767	8.74514	black	3279
3280	1280	110	3	7.524899	8.03107	black	3280
3281	1196	110	3	4.922246	5.581623	black	3281
3282	676	110	3	3.9497552	4.5674925	black	3282
3283	1068	110	3	4.307553	5.390802	black	3283
3284	597	98	3	6.313817	5.3648515	black	3284
3285	1328	110	3	11.901539	4.1992736	black	3285
3286	1192	110	3	5.1562567	4.7511406	black	3286
3287	1302	110	3	4.819953	4.2456255	black	3287
3288	1344	110	3	5.1321526	6.2260513	black	3288
3289	1344	110	3	4.8258286	6.3231845	black	3289
3290	1345	110	3	4.3800797	6.360411	black	3290
3291	1221	110	3	8.185675	4.4805045	black	3291
3292	1345	110	3	4.491092	6.1962533	black	3292
3293	1306	110	3	4.9570017	7.563872	black	3293
3294	1317	110	3	6.663682	7.545724	black	3294
3295	1347	110	3	9.460472	4.1152363	black	3295
3296	221	110	3	11.347046	5.117609	black	3296
3297	1347	110	3	10.646291	5.283502	black	3297
3298	1273	110	3	6.1507416	2.3844554	black	3298
3299	1306	110	3	5.527278	7.313121	black	3299
3300	1018	110	3	7.1330914	5.2873454	black	3300
3301	990	110	3	9.015873	5.712796	black	3301
3302	1345	110	3	4.67474	6.9855943	black	3302
3303	1254	110	3	6.7916083	6.4214277	black	3303
3304	1329	110	3	10.060016	3.9629421	black	3304
3305	1329	110	3	8.371755	2.6443074	black	3305
3306	1345	110	3	4.343871	5.6283937	black	3306
3307	1091	110	3	8.905747	4.196667	black	3307
3308	1335	110	3	10.776434	3.0842733	black	3308
3309	1329	110	3	10.373038	3.0348418	black	3309
3310	1280	110	3	7.2009287	7.468367	black	3310
3311	1279	110	3	8.3980255	3.6615455	black	3311
3312	1329	110	3	8.275892	2.0357933	black	3312
3313	1329	110	3	8.219938	2.178162	black	3313
3314	180	110	3	11.524347	3.944981	black	3314
3315	1145	110	3	4.282416	4.893419	black	3315
3316	1131	110	3	6.1239934	2.7780302	black	3316
3317	1317	110	3	6.4501915	8.047834	black	3317
3318	1329	110	3	10.184964	3.8826983	black	3318
3319	1347	110	3	9.72201	4.3793435	black	3319
3320	1318	110	3	5.167825	3.0263193	black	3320
3321	1329	110	3	8.834737	3.4035044	black	3321
3322	561	110	3	7.253349	2.9564571	black	3322
3323	804	110	3	10.361076	6.521902	black	3323
3324	908	110	3	4.8537216	6.533732	black	3324
3325	1329	110	3	10.050883	3.4136813	black	3325
3326	1350	110	3	9.998143	5.874809	black	3326
3327	1329	110	3	10.0836	3.0452743	black	3327
3328	1240	110	3	8.179442	5.490337	black	3328
3329	1329	110	3	9.288837	3.4473367	black	3329
3330	1347	110	3	10.199493	5.463359	black	3330
3331	1286	110	3	7.510599	6.251927	black	3331
3332	181	110	3	11.511601	4.0178447	black	3332
3333	1347	110	3	9.602051	5.480015	black	3333
3334	1329	110	3	8.548232	2.5575924	black	3334
3335	1292	110	3	9.630132	7.2663054	black	3335
3336	1347	110	3	9.139011	5.344449	black	3336
3337	911	110	3	8.211828	4.852254	black	3337
3338	1329	110	3	10.086205	3.4990265	black	3338
3339	1220	110	3	6.6230655	4.163288	black	3339
3340	1280	110	3	8.106723	7.4484115	black	3340
3341	182	110	3	3.803818	3.5936015	black	3341
3342	1188	110	3	10.105868	8.048104	black	3342
3343	1345	110	3	4.658528	6.0106587	black	3343
3344	1345	110	3	4.3996387	6.063674	black	3344
3345	933	110	3	8.950097	3.9613369	black	3345
3346	1347	110	3	10.059597	5.511271	black	3346
3347	1292	110	3	9.894529	7.2037005	black	3347
3348	1347	110	3	10.833223	5.1232295	black	3348
3349	1198	110	3	8.862892	5.206244	black	3349
3350	1317	110	3	6.4159575	7.4583664	black	3350
3351	1292	110	3	9.8381405	7.2492146	black	3351
3352	1329	110	3	10.060062	3.4108403	black	3352
3353	1328	110	3	12.006783	4.17443	black	3353
3354	1198	110	3	8.355142	4.873548	black	3354
3355	1318	110	3	5.465342	2.983199	black	3355
3356	1350	110	3	10.134418	6.0684214	black	3356
3357	1318	110	3	5.255982	3.0219307	black	3357
3358	1318	110	3	5.7412252	2.7582	black	3358
3359	262	110	3	9.622541	5.8252416	black	3359
3360	718	110	3	6.979481	3.354884	black	3360
3361	1347	110	3	9.095428	4.962454	black	3361
3362	1345	110	3	4.6643877	6.2599196	black	3362
3363	1329	110	3	10.099217	3.4440355	black	3363
3364	447	110	3	5.005831	5.0646067	black	3364
3365	1329	110	3	10.551676	3.6024008	black	3365
3366	716	110	3	8.13604	5.8925962	black	3366
3367	1347	110	3	10.544071	5.3251853	black	3367
3368	183	110	3	6.454083	4.5041413	black	3368
3369	1347	110	3	9.974307	4.962066	black	3369
3370	1333	110	3	11.50318	4.616053	black	3370
3371	1280	110	3	7.7567997	7.5345316	black	3371
3372	1329	110	3	10.459509	2.7733257	black	3372
3373	1303	110	3	3.8613203	3.3318455	black	3373
3374	1289	110	3	11.006513	4.89067	black	3374
3375	666	110	3	9.157986	2.979584	black	3375
3376	1347	110	3	10.368686	4.6789026	black	3376
3377	716	110	3	8.176861	5.773907	black	3377
3378	1347	110	3	9.388508	4.279357	black	3378
3379	1347	110	3	9.877066	4.586142	black	3379
3380	1007	110	3	7.465994	2.80687	black	3380
3381	1329	110	3	10.167259	3.729398	black	3381
3382	1202	110	3	8.811662	2.1918461	black	3382
3383	1329	110	3	8.8005905	2.7813191	black	3383
3384	1289	110	3	11.025641	4.349777	black	3384
3385	1123	110	3	11.055547	4.0483475	black	3385
3386	1321	110	3	7.292802	5.0365467	black	3386
3387	1329	110	3	8.644239	3.1636643	black	3387
3388	1318	110	3	5.115623	2.8316405	black	3388
3389	1347	110	3	10.251706	5.361066	black	3389
3390	1318	110	3	5.6172585	2.817417	black	3390
3391	1347	110	3	9.197681	5.4122243	black	3391
3392	1347	110	3	9.503146	4.7504168	black	3392
3393	1308	110	3	6.186297	4.08099	black	3393
3394	979	110	3	9.069606	6.5766697	black	3394
3395	1296	110	3	8.040048	6.451574	black	3395
3396	1347	110	3	10.299031	4.841151	black	3396
3397	1087	110	3	6.644638	6.812126	black	3397
3398	1292	110	3	10.020537	7.249781	black	3398
3399	1289	110	3	10.649905	4.7955494	black	3399
3400	1347	110	3	9.156996	5.599399	black	3400
3401	1350	110	3	9.574932	6.172966	black	3401
3402	1347	110	3	9.586136	4.6916575	black	3402
3403	1263	110	3	7.914124	5.139243	black	3403
3404	1263	110	3	7.950348	5.3106728	black	3404
3405	564	50	3	7.668673	3.0647175	black	3405
3406	1329	110	3	10.6123295	3.7832267	black	3406
3407	1347	110	3	10.531589	4.438033	black	3407
3408	1093	110	3	6.61053	6.30559	black	3408
3409	1329	110	3	7.8712673	2.76924	black	3409
3410	1329	110	3	8.798898	3.9129152	black	3410
3411	1347	110	3	9.81508	4.209005	black	3411
3412	1344	110	3	4.990414	6.3416348	black	3412
3413	1329	110	3	8.798888	2.7111993	black	3413
3414	965	110	3	8.148507	6.658014	black	3414
3415	1347	110	3	10.0871315	5.551508	black	3415
3416	184	110	3	8.685378	5.947084	black	3416
3417	1192	110	3	5.325727	4.74157	black	3417
3418	545	110	3	7.630102	5.437087	black	3418
3419	1328	110	3	11.447914	3.3042312	black	3419
3420	1329	110	3	8.780301	2.7440689	black	3420
3421	1328	110	3	11.39019	4.045366	black	3421
3422	1347	110	3	10.38185	5.4029026	black	3422
3423	960	110	3	6.907242	5.855551	black	3423
3424	185	110	3	10.343803	2.6408844	black	3424
3425	1229	110	3	10.706739	5.900403	black	3425
3426	1347	110	3	9.740277	5.56432	black	3426
3427	416	110	3	9.604845	2.2734716	black	3427
3428	820	110	3	9.817674	2.8124177	black	3428
3429	1221	110	3	7.9901366	4.7775817	black	3429
3430	1328	110	3	11.693261	4.278209	black	3430
3431	1328	110	3	11.812532	4.0785546	black	3431
3432	1292	110	3	10.060371	7.3501196	black	3432
3433	1329	110	3	8.537484	3.1423883	black	3433
3434	1220	110	3	6.7136087	4.238549	black	3434
3435	1340	110	3	10.986014	6.364991	black	3435
3436	539	91	3	7.2760177	5.6385975	black	3436
3437	1249	110	3	6.8208685	7.0359674	black	3437
3438	1329	110	3	8.651144	3.1950262	black	3438
3439	1341	110	3	10.794801	6.8902884	black	3439
3440	988	110	3	6.4136558	5.9536753	black	3440
3441	1329	110	3	7.9968953	2.2106707	black	3441
3442	1328	110	3	11.959271	3.8544867	black	3442
3443	1329	110	3	10.774537	3.6760051	black	3443
3444	186	110	3	10.518293	6.3791976	black	3444
3445	1347	110	3	9.187097	5.6773825	black	3445
3446	1295	110	3	9.531401	6.808813	black	3446
3447	187	110	3	11.03084	6.124267	black	3447
3448	1052	110	3	4.7718377	3.52454	black	3448
3449	188	110	3	7.813929	4.4907002	black	3449
3450	1347	110	3	9.544288	5.7452426	black	3450
3451	1301	110	3	9.676833	2.6997736	black	3451
3452	1347	110	3	9.038469	5.3534846	black	3452
3453	1347	110	3	9.46719	5.334672	black	3453
3454	1280	110	3	7.378182	7.583478	black	3454
3455	699	110	3	10.288398	6.989234	black	3455
3456	1347	110	3	9.220457	4.795712	black	3456
3457	1347	110	3	9.44195	3.9905417	black	3457
3458	1347	110	3	10.542249	4.6987195	black	3458
3459	1315	110	3	8.445583	7.4728384	black	3459
3460	767	110	3	5.498231	5.4365497	black	3460
3461	1344	110	3	5.5774407	6.3530803	black	3461
3462	1329	110	3	9.2378845	3.626721	black	3462
3463	1202	110	3	8.785098	2.1849194	black	3463
3464	1315	110	3	8.840807	8.056563	black	3464
3465	974	110	3	9.908119	8.330908	black	3465
3466	1329	110	3	8.612851	2.761741	black	3466
3467	628	110	3	8.056066	4.059709	black	3467
3468	1310	110	3	7.8334146	6.1048074	black	3468
3469	1347	110	3	9.147667	4.6746492	black	3469
3470	1315	110	3	9.0400305	8.344067	black	3470
3471	1329	110	3	8.527018	3.4563477	black	3471
3472	1221	110	3	8.271243	4.4989934	black	3472
3473	1347	110	3	9.336856	4.6963296	black	3473
3474	524	110	3	6.0533624	4.8155646	black	3474
3475	1347	110	3	9.403896	5.835892	black	3475
3476	1115	110	3	10.072203	6.5704556	black	3476
3477	1259	110	3	5.230132	4.3435307	black	3477
3478	1289	110	3	10.697945	4.4469886	black	3478
3479	1329	110	3	8.262852	3.1221526	black	3479
3480	808	110	3	6.031602	4.2491207	black	3480
3481	1347	110	3	10.076767	4.397035	black	3481
3482	1347	110	3	10.622742	4.973065	black	3482
3483	1345	110	3	4.648101	6.7952514	black	3483
3484	189	98	3	6.1173754	5.099431	black	3484
3485	1279	110	3	8.341008	3.7690988	black	3485
3486	1329	110	3	9.466182	3.1789095	black	3486
3487	1292	110	3	10.080003	7.056879	black	3487
3488	1192	110	3	5.2285585	4.85127	black	3488
3489	355	110	3	8.50727	4.6075273	black	3489
3490	1280	110	3	7.2090144	7.8180213	black	3490
3491	990	110	3	8.869682	5.69507	black	3491
3492	1303	110	3	3.8613224	3.3872588	black	3492
3493	1267	110	3	8.939079	7.004553	black	3493
3494	1347	110	3	9.014329	5.321161	black	3494
3495	190	110	3	6.1658	6.4572935	black	3495
3496	1286	110	3	7.295625	6.580843	black	3496
3497	1093	110	3	6.5363355	6.218543	black	3497
3498	354	110	3	6.5156555	5.554062	black	3498
3499	1277	110	3	8.776123	6.761762	black	3499
3500	1202	110	3	8.785123	2.1640077	black	3500
3501	1315	110	3	9.240169	8.529396	black	3501
3502	1267	110	3	9.01713	6.908496	black	3502
3503	1347	110	3	9.754835	4.3789883	black	3503
3504	1328	110	3	11.821414	4.2108593	black	3504
3505	1328	110	3	11.603133	4.206255	black	3505
3506	1328	110	3	11.353389	4.138434	black	3506
3507	1298	110	3	8.382388	8.332883	black	3507
3508	1188	110	3	10.0756235	8.088265	black	3508
3509	1329	110	3	10.470494	3.8358362	black	3509
3510	191	110	3	5.3468275	4.3203163	black	3510
3511	1126	110	3	9.601617	8.307179	black	3511
3512	1256	110	3	6.3938003	7.5935802	black	3512
3513	1315	110	3	8.954442	8.183364	black	3513
3514	1321	110	3	7.318452	4.9989033	black	3514
3515	1295	110	3	9.62176	6.5065446	black	3515
3516	900	110	3	6.9219522	6.418597	black	3516
3517	329	110	3	6.816989	8.926572	black	3517
3518	997	110	3	10.403479	7.496389	black	3518
3519	192	110	3	10.18035	7.8905416	black	3519
3520	1347	110	3	9.387302	5.1968217	black	3520
3521	1270	110	3	10.496168	6.296169	black	3521
3522	1333	110	3	11.604726	4.567933	black	3522
3523	1328	110	3	11.861698	3.9023604	black	3523
3524	1329	110	3	7.8931937	2.8007529	black	3524
3525	1343	110	3	11.184294	6.506581	black	3525
3526	1329	110	3	8.206512	2.1336327	black	3526
3527	1188	110	3	10.015233	8.070768	black	3527
3528	1315	110	3	9.035208	8.594997	black	3528
3529	1344	110	3	4.991214	6.2479205	black	3529
3530	1344	110	3	5.087143	6.304424	black	3530
3531	1347	110	3	10.375787	5.26222	black	3531
3532	193	110	3	6.498812	6.5685077	black	3532
3533	1020	110	3	9.794262	2.9926248	black	3533
3534	1017	110	3	4.3498244	5.104462	black	3534
3535	1325	110	3	10.347513	5.7901692	black	3535
3536	1285	110	3	9.053228	6.281304	black	3536
3537	1122	110	3	11.201344	5.2092586	black	3537
3538	1329	110	3	10.071673	3.3843844	black	3538
3539	1343	110	3	11.026235	6.6855583	black	3539
3540	1317	110	3	6.9519367	7.790979	black	3540
3541	907	110	3	9.453342	6.1549087	black	3541
3542	1292	110	3	9.968734	7.4360967	black	3542
3543	899	110	3	7.742052	6.8730817	black	3543
3544	1310	110	3	7.8875604	6.2176876	black	3544
3545	1347	110	3	10.135675	4.194285	black	3545
3546	1344	110	3	4.9153786	6.2728415	black	3546
3547	1329	110	3	9.259233	3.5136185	black	3547
3548	1315	110	3	8.982664	8.178237	black	3548
3549	1347	110	3	10.42681	5.1791954	black	3549
3550	988	110	3	6.352254	5.9613366	black	3550
3551	1318	110	3	5.844503	2.7621374	black	3551
3552	1329	110	3	8.49709	3.1458333	black	3552
3553	1249	110	3	6.878419	7.349293	black	3553
3554	1249	110	3	6.903422	7.3581886	black	3554
3555	694	110	3	7.5080466	4.9363275	black	3555
3556	1329	110	3	8.060282	2.8832457	black	3556
3557	1292	110	3	9.609816	7.265997	black	3557
3558	194	110	3	8.996255	1.9633245	black	3558
3559	799	110	3	10.605382	7.1810617	black	3559
3560	1121	110	3	6.634443	4.689912	black	3560
3561	1345	110	3	4.3981047	6.5621295	black	3561
